Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,22,2009-05-25,2009-05-31,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,23,2009-06-01,2009-06-07,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,24,2009-06-08,2009-06-14,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,25,2009-06-15,2009-06-21,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,26,2009-06-22,2009-06-28,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,27,2009-06-29,2009-07-05,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,28,2009-07-06,2009-07-12,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,29,2009-07-13,2009-07-19,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,30,2009-07-20,2009-07-26,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,31,2009-07-27,2009-08-02,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,32,2009-08-03,2009-08-09,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,33,2009-08-10,2009-08-16,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,34,2009-08-17,2009-08-23,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,35,2009-08-24,2009-08-30,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,36,2009-08-31,2009-09-06,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,37,2009-09-07,2009-09-13,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,38,2009-09-14,2009-09-20,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,39,2009-09-21,2009-09-27,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,40,2009-09-28,2009-10-04,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,41,2009-10-05,2009-10-11,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,42,2009-10-12,2009-10-18,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,43,2009-10-19,2009-10-25,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,44,2009-10-26,2009-11-01,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,45,2009-11-02,2009-11-08,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,46,2009-11-09,2009-11-15,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,47,2009-11-16,2009-11-22,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,48,2009-11-23,2009-11-29,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,49,2009-11-30,2009-12-06,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,50,2009-12-07,2009-12-13,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,51,2009-12-14,2009-12-20,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,52,2009-12-21,2009-12-27,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2009,53,2009-12-28,2010-01-03,,,,,,,,,,,,,,,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,1,2010-01-04,2010-01-10,,5,0,0,0,,,0,,,0,0,0,5,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,2,2010-01-11,2010-01-17,,4,0,0,0,,,0,,,0,0,0,4,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,3,2010-01-18,2010-01-24,,5,0,0,0,,,0,,,0,0,0,5,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,4,2010-01-25,2010-01-31,,2,0,0,0,,,0,,,0,0,0,2,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,5,2010-02-01,2010-02-07,,5,0,0,0,,,0,,,0,0,0,5,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,6,2010-02-08,2010-02-14,,3,0,0,0,,,0,,,0,0,0,3,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,7,2010-02-15,2010-02-21,,7,0,0,0,,,0,,,0,0,0,7,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,8,2010-02-22,2010-02-28,,12,0,1,0,,,1,,,0,0,1,11,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,9,2010-03-01,2010-03-07,,17,0,0,0,,,0,,,0,0,0,17,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,10,2010-03-08,2010-03-14,,35,0,3,0,,,3,,,0,0,3,32,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,11,2010-03-15,2010-03-21,,50,0,1,0,,,1,,,0,0,1,49,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,12,2010-03-22,2010-03-28,,66,0,0,0,,,0,,,0,0,0,66,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,13,2010-03-29,2010-04-04,,59,0,1,0,,,1,,,0,0,1,58,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,14,2010-04-05,2010-04-11,,100,0,0,0,,,0,,,0,0,0,100,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,15,2010-04-12,2010-04-18,,75,0,0,0,,,0,,,0,0,0,75,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,16,2010-04-19,2010-04-25,,74,0,0,0,,,0,,,0,0,0,74,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,17,2010-04-26,2010-05-02,,54,0,1,0,,,1,,,0,0,1,53,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,18,2010-05-03,2010-05-09,,57,0,0,0,,,0,,,0,0,0,57,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,19,2010-05-10,2010-05-16,,22,0,0,2,,,2,,,0,0,2,20,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,20,2010-05-17,2010-05-23,,36,0,0,0,,,0,,,0,0,0,36,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,21,2010-05-24,2010-05-30,,27,0,0,0,,,0,,,0,0,0,27,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,22,2010-05-31,2010-06-06,,24,0,0,0,,,0,,,0,0,0,24,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,23,2010-06-07,2010-06-13,,29,0,0,0,,,0,,,0,0,0,29,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,24,2010-06-14,2010-06-20,,33,0,0,0,,,0,,,0,0,0,33,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,25,2010-06-21,2010-06-27,,14,0,0,0,,,0,,,0,0,0,14,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,26,2010-06-28,2010-07-04,,10,0,3,0,,,3,,,0,0,3,7,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,27,2010-07-05,2010-07-11,,18,0,3,0,,,3,,,0,0,3,15,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,28,2010-07-12,2010-07-18,,29,0,9,0,,,9,,,0,0,9,20,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,29,2010-07-19,2010-07-25,,93,0,24,1,,,25,,,0,0,25,68,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,30,2010-07-26,2010-08-01,,206,0,79,2,,,81,,,0,0,81,125,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,31,2010-08-02,2010-08-08,,211,0,105,4,,,109,,,0,0,109,102,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,32,2010-08-09,2010-08-15,,134,0,59,1,,,60,,,0,0,60,74,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,33,2010-08-16,2010-08-22,,78,0,31,0,,,31,,,0,0,31,47,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,34,2010-08-23,2010-08-29,,81,0,22,0,,,22,,,0,0,22,59,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,35,2010-08-30,2010-09-05,,57,0,15,0,,,15,,,0,0,15,42,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,36,2010-09-06,2010-09-12,,35,0,7,0,,,7,,,0,0,7,28,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,37,2010-09-13,2010-09-19,,64,0,5,4,,,9,,,0,0,9,55,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,38,2010-09-20,2010-09-26,,27,0,5,5,,,10,,,0,0,10,17,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,39,2010-09-27,2010-10-03,,23,0,5,1,,,6,,,0,0,6,17,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,40,2010-10-04,2010-10-10,,28,0,4,7,,,11,,,0,0,11,17,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,41,2010-10-11,2010-10-17,,23,0,2,2,,,4,,,0,0,4,19,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,42,2010-10-18,2010-10-24,,20,0,1,2,,,3,,,0,0,3,17,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,43,2010-10-25,2010-10-31,,15,0,1,7,,,8,,,0,0,8,7,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,44,2010-11-01,2010-11-07,,21,0,0,8,,,8,,,0,0,8,13,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,45,2010-11-08,2010-11-14,,22,0,0,7,,,7,,,0,0,7,15,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,46,2010-11-15,2010-11-21,,18,0,0,3,,,3,,,0,0,3,15,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,47,2010-11-22,2010-11-28,,26,0,0,16,,,16,,,0,0,16,10,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,48,2010-11-29,2010-12-05,,6,0,0,2,,,2,,,0,0,2,4,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,49,2010-12-06,2010-12-12,,11,0,0,3,,,3,,,0,0,3,8,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,50,2010-12-13,2010-12-19,,10,0,0,4,,,4,,,0,0,4,6,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,51,2010-12-20,2010-12-26,,6,0,0,3,,,3,,,0,0,3,3,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2010,52,2010-12-27,2011-01-02,,1,0,0,0,,,0,,,0,0,0,1,No Report
Brazil,Region of the Americas of WHO,Tropical South America,2009,1,2008-12-29,2009-01-04,,32,0,,0,,5,5,0,0,0,0,5,27,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2009,2,2009-01-05,2009-01-11,,34,0,,0,,1,1,0,0,0,0,1,33,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2009,3,2009-01-12,2009-01-18,,42,1,,0,,0,1,0,0,0,0,1,41,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2009,4,2009-01-19,2009-01-25,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
Brazil,Region of the Americas of WHO,Tropical South America,2009,5,2009-01-26,2009-02-01,,18,0,,0,,0,0,0,0,0,0,0,18,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2009,6,2009-02-02,2009-02-08,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
Brazil,Region of the Americas of WHO,Tropical South America,2009,7,2009-02-09,2009-02-15,,2,0,,0,,0,0,0,0,1,1,1,1,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2009,8,2009-02-16,2009-02-22,,1,0,,0,,0,0,0,0,0,0,0,1,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2009,9,2009-02-23,2009-03-01,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
Brazil,Region of the Americas of WHO,Tropical South America,2009,10,2009-03-02,2009-03-08,,4,1,,0,,1,2,0,0,2,2,4,,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2009,11,2009-03-09,2009-03-15,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
Brazil,Region of the Americas of WHO,Tropical South America,2009,12,2009-03-16,2009-03-22,,1,0,,0,,0,0,0,0,0,0,0,1,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2009,13,2009-03-23,2009-03-29,,23,0,,0,,0,0,0,0,0,0,0,23,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2009,14,2009-03-30,2009-04-05,,121,0,,0,,2,2,0,0,0,0,2,119,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2009,15,2009-04-06,2009-04-12,,1,0,,0,,0,0,0,0,0,0,0,1,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2009,16,2009-04-13,2009-04-19,,100,0,,0,,2,2,0,0,0,0,2,98,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2009,17,2009-04-20,2009-04-26,,108,0,,0,,1,1,0,0,0,0,1,107,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2009,18,2009-04-27,2009-05-03,17,188,6,1,2,0,0,9,0,0,7,7,16,172,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2009,19,2009-05-04,2009-05-10,22,246,22,5,13,0,0,40,0,0,2,2,42,204,Widespread Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,20,2009-05-11,2009-05-17,21,249,21,0,20,0,11,52,0,0,0,0,52,197,Regional Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,21,2009-05-18,2009-05-24,6,181,9,2,8,0,0,19,0,0,2,2,21,160,Local Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,22,2009-05-25,2009-05-31,5,183,17,12,8,0,7,44,0,0,0,0,44,139,Widespread Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,23,2009-06-01,2009-06-07,2,204,18,17,16,0,7,58,0,0,1,1,59,145,Widespread Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,24,2009-06-08,2009-06-14,9,102,22,0,1,0,8,31,0,0,0,0,31,71,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2009,25,2009-06-15,2009-06-21,267,227,0,85,1,0,34,120,0,0,7,7,127,100,Widespread Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,26,2009-06-22,2009-06-28,939,823,0,322,0,0,175,497,0,0,0,0,497,326,Widespread Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,27,2009-06-29,2009-07-05,1726,428,0,70,0,0,42,112,0,0,0,0,112,316,Regional Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,28,2009-07-06,2009-07-12,48,48,0,16,0,0,3,19,0,0,0,0,19,29,Regional Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,29,2009-07-13,2009-07-19,80,80,0,36,0,0,7,43,0,0,0,0,43,37,Regional Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,30,2009-07-20,2009-07-26,134,134,0,51,0,0,4,55,0,0,0,0,55,79,Regional Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,31,2009-07-27,2009-08-02,175,175,0,35,0,0,2,37,0,0,0,0,37,138,Regional Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,32,2009-08-03,2009-08-09,236,236,0,49,0,0,3,52,0,0,0,0,52,184,Regional Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,33,2009-08-10,2009-08-16,299,299,0,79,0,0,2,81,0,0,0,0,81,218,Regional Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,34,2009-08-17,2009-08-23,353,353,0,81,0,0,2,83,0,0,0,0,83,270,Regional Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,35,2009-08-24,2009-08-30,298,298,0,79,0,0,0,79,0,0,0,0,79,219,Regional Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,36,2009-08-31,2009-09-06,304,304,0,114,0,0,0,114,0,0,0,0,114,190,Regional Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,37,2009-09-07,2009-09-13,244,244,0,81,0,0,1,82,0,0,0,0,82,162,Regional Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,38,2009-09-14,2009-09-20,147,147,0,47,0,0,0,47,0,0,0,0,47,100,Regional Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,39,2009-09-21,2009-09-27,142,142,0,53,0,0,0,53,0,0,0,0,53,89,Regional Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,40,2009-09-28,2009-10-04,117,117,0,40,0,0,0,40,0,0,0,0,40,77,Regional Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,41,2009-10-05,2009-10-11,102,102,0,38,0,0,0,38,0,0,0,0,38,64,Regional Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,42,2009-10-12,2009-10-18,114,114,0,49,0,0,0,49,0,0,0,0,49,65,Regional Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,43,2009-10-19,2009-10-25,84,84,0,44,0,0,0,44,0,0,0,0,44,40,Regional Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,44,2009-10-26,2009-11-01,82,82,0,26,0,0,0,26,0,0,0,0,26,56,Regional Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,45,2009-11-02,2009-11-08,62,62,0,30,0,0,0,30,0,0,0,0,30,32,Regional Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,46,2009-11-09,2009-11-15,99,99,0,33,0,0,1,34,0,0,0,0,34,65,Regional Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,47,2009-11-16,2009-11-22,62,62,0,23,0,0,0,23,0,0,0,0,23,39,Regional Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,48,2009-11-23,2009-11-29,61,61,0,18,0,0,0,18,0,0,0,0,18,43,Regional Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,49,2009-11-30,2009-12-06,77,77,0,16,0,0,0,16,0,0,0,0,16,61,Regional Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,50,2009-12-07,2009-12-13,38,38,0,4,0,0,0,4,0,0,0,0,4,34,Regional Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,51,2009-12-14,2009-12-20,34,34,0,5,0,0,0,5,0,0,0,0,5,29,Regional Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,52,2009-12-21,2009-12-27,14,14,0,5,0,0,0,5,0,0,0,0,5,9,Regional Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2009,53,2009-12-28,2010-01-03,29,29,0,11,0,0,0,11,0,0,0,0,11,18,Regional Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2010,1,2010-01-04,2010-01-10,61,61,0,3,0,0,0,3,0,0,0,0,3,58,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,2,2010-01-11,2010-01-17,164,164,0,16,2,0,2,20,0,0,0,0,20,144,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,3,2010-01-18,2010-01-24,200,200,0,28,0,0,3,31,0,0,0,0,31,169,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,4,2010-01-25,2010-01-31,99,99,0,14,2,0,0,16,0,0,0,0,16,83,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,5,2010-02-01,2010-02-07,106,106,0,11,3,0,1,15,0,0,0,0,15,91,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,6,2010-02-08,2010-02-14,124,124,0,14,2,0,1,17,0,0,1,1,18,106,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,7,2010-02-15,2010-02-21,63,63,0,12,1,0,1,14,0,0,0,0,14,49,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,8,2010-02-22,2010-02-28,191,191,0,13,4,0,0,17,0,0,0,0,17,174,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,9,2010-03-01,2010-03-07,215,215,0,59,2,0,2,63,0,0,2,2,65,150,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,10,2010-03-08,2010-03-14,406,406,0,83,3,0,4,90,0,0,3,3,93,313,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,11,2010-03-15,2010-03-21,372,372,0,76,1,0,13,90,0,0,1,1,91,281,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,12,2010-03-22,2010-03-28,352,352,0,56,0,0,2,58,0,0,1,1,59,293,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,13,2010-03-29,2010-04-04,432,432,0,46,2,0,2,50,0,0,1,1,51,381,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,14,2010-04-05,2010-04-11,265,265,0,31,5,0,2,38,0,0,4,4,42,223,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,15,2010-04-12,2010-04-18,215,215,0,37,3,0,0,40,0,0,3,3,43,172,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,16,2010-04-19,2010-04-25,309,309,0,17,1,0,0,18,0,0,2,2,20,289,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,17,2010-04-26,2010-05-02,268,268,0,15,2,0,7,24,0,0,2,2,26,242,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,18,2010-05-03,2010-05-09,298,298,0,15,3,0,0,18,0,0,1,1,19,279,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,19,2010-05-10,2010-05-16,172,172,0,8,0,0,2,10,0,0,3,3,13,159,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,20,2010-05-17,2010-05-23,241,241,0,6,1,0,1,8,0,0,0,0,8,233,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,21,2010-05-24,2010-05-30,155,155,0,5,2,0,2,9,0,0,0,0,9,146,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,22,2010-05-31,2010-06-06,122,122,0,7,2,0,1,10,0,0,3,3,13,109,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,23,2010-06-07,2010-06-13,133,133,0,6,0,0,0,6,0,0,3,3,9,124,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,24,2010-06-14,2010-06-20,155,155,0,10,0,0,2,12,0,0,4,4,16,139,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,25,2010-06-21,2010-06-27,141,141,0,15,0,0,0,15,0,0,1,1,16,125,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,26,2010-06-28,2010-07-04,115,115,0,12,0,0,0,12,0,0,3,3,15,100,Local Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2010,27,2010-07-05,2010-07-11,82,82,0,5,2,0,0,7,0,0,7,7,14,68,Local Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2010,28,2010-07-12,2010-07-18,208,208,0,5,5,0,5,15,0,0,11,11,26,182,Regional Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2010,29,2010-07-19,2010-07-25,62,62,0,1,0,0,0,1,0,0,0,0,1,61,Regional Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2010,30,2010-07-26,2010-08-01,87,87,0,4,2,0,1,7,0,0,0,0,7,80,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,31,2010-08-02,2010-08-08,103,103,0,0,0,0,1,1,0,0,1,1,2,101,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,32,2010-08-09,2010-08-15,61,61,0,0,0,0,0,0,0,0,1,1,1,60,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,33,2010-08-16,2010-08-22,95,95,0,0,0,0,2,2,0,0,1,1,3,92,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,34,2010-08-23,2010-08-29,88,88,0,0,0,0,1,1,0,0,1,1,2,86,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,35,2010-08-30,2010-09-05,92,92,0,0,0,0,0,0,0,0,1,1,1,91,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,36,2010-09-06,2010-09-12,31,31,0,0,0,0,0,0,0,0,2,2,2,29,No Activity
Brazil,Region of the Americas of WHO,Tropical South America,2010,37,2010-09-13,2010-09-19,90,90,0,0,3,0,0,3,0,0,11,11,14,76,Widespread Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2010,38,2010-09-20,2010-09-26,82,82,0,1,1,0,1,3,0,0,5,5,8,74,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,39,2010-09-27,2010-10-03,112,112,0,1,0,0,0,1,0,0,7,7,8,104,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,40,2010-10-04,2010-10-10,114,114,0,0,0,0,2,2,0,0,13,13,15,99,Widespread Outbreak
Brazil,Region of the Americas of WHO,Tropical South America,2010,41,2010-10-11,2010-10-17,69,69,0,0,1,0,0,1,0,0,1,1,2,67,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,42,2010-10-18,2010-10-24,108,108,0,6,9,0,0,15,0,0,5,5,20,88,Sporadic
Brazil,Region of the Americas of WHO,Tropical South America,2010,43,2010-10-25,2010-10-31,125,125,0,2,3,0,6,11,0,0,6,6,17,108,Sporadic
